FIELD,PARENTID,PERMISSIONSEDIT,PERMISSIONSREAD,SOBJECTTYPE
Event_Attendee_vod__c.Prescriber_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Talk_Title_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Walk_In_Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Zip_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Audience_Type_HCPTS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Professional_ID_HCPTS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.EM_Attendee_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.EM_Event_Speaker_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Last_Available_Buttons_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Meal_Opt_In_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.H2O_Email_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Entity_Reference_Id_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Override_Lock_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Attendee_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.User_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Attendee_Type_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Contact_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Attendee_Name_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Account_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Start_Date_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Signature_Datetime_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Signature_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Expense_Attendee_Type_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Expense_Post_Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Incurred_Expense_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Mobile_ID_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.User_Source_Country_BMS_CORE__c,0PS3E0000000FeyWAE,FALSE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Other_Attendee_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Primary_Parent_BMS_EMEA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Specialty_BMS_EMEA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.External_ID_BMS_SHARED__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.H2O_Approved_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Signee_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Event_Attendee_vod__c.Stamp_ID_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event_Attendee_vod__c
Medical_Event_vod__c.Cobrowse_MC_Activity_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Cobrowse_MC_Session_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Cobrowse_Presentation_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Cobrowse_Session_Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Cobrowse_URL_Presenter_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Country_Name_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Event_Display_Name_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Walk_In_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.zvod_Cobrowse_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Alternate_Name_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.EM_Event_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.End_Time_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Start_Time_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Account_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Override_Lock_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Primary_Product__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Description_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Start_Date_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Location__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.End_Date_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Secondary_Product__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Website__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Active_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Event_Type__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.External_ID_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Country_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.City_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.State_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Status_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.TA_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Expense_Amount_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Expense_Post_Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Expense_System_External_ID_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Submit_Expense_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Associated_Budget_BMS_CORE__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Mobile_ID_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Owner_Lookup_BMS_CORE__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Speaker_BMS_CORE__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Status_BMS_CORE__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.User_Source_Country_BMS_CORE__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Total_Expenses_BMS_CORE__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Account_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Address_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Address_Line_1_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Approved_Agenda_Number__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Auto_Approve_LnL__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Budget__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.End_Date_Time_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Event_Number_BMS__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Event_Stage_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Event_SubType_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Finance_Code_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.GP_FMs_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Has_All_Documents_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Has_Rate_Card__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Interns_Residents_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Learning_Objectives_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Nurses_Others_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Pharmacists_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Phone_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Planned_Expense_Amount__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Postal_Code_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Related_Event_ID_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Speaker_BMS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Speaker_Honorarium_Exclusion_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Specialists_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Start_Date_Time_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Total_Expected_BMS_IC__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Venue_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.WBS_Element_BMS_IC__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.End_Time_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Start_Time_BMS_IC__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.of_Attendees_BMS_CA__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Activity_Type_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Product_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Max_of_Attendees_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Planning_ID_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Invitation_End_Date_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Max_of_Invites_per_Rep_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Star_Cite_ID_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Comments_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Comments_for_Costs_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Duration_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.FFM_Step_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Meeting_Delivered_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Accrual_Expense__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Corporate_Support_Expenses__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Honorarium_Expenses__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Lock_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.BMS_EMEA_URL__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Comments_Local_Requirements_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Name_of_Venue_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Submission_Post_Exec_Disclaimer__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.of_nights_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.of_tickets_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Location_City_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Number_of_Speakers_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.of_Meals_BMS_EMEA__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Data_Map_Template_Field_vod__c.Vod_Field_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_Field_vod__c
Data_Map_Template_Field_vod__c.Column_Number_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_Field_vod__c
Data_Map_Template_vod__c.Enable_Market_Sales_Analysis_Report_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Territory_Names_Included_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Column_Label_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Payer_Plan_Mapped_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Active_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Buckets_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Column_Labels_Included_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Scale_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Second_Column_Label_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Markets_Mapped_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Formulary_For_Rep_Label_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Override_Account_Threshold_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Decimal_Places_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Contains_Goals_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Incremental_Load_Type_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Incremental_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Data_Map_Template_vod__c.Enable_for_Offline_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Data_Map_Template_vod__c
Account.View_Online_HCPTS__c,0PS3E0000000FeyWAE,FALSE,TRUE,Account
Contact.Contact_Type_HCPTS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Mobile_ID_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Account,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.AssistantName,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.AssistantPhone,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Birthdate,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Department,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Description,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.DoNotCall,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Email,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Fax,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.HasOptedOutOfEmail,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.HasOptedOutOfFax,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.HomePhone,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Jigsaw,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.LeadSource,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.MailingAddress,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.MobilePhone,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.OtherAddress,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.OtherPhone,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Phone,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.ReportsTo,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Contact.Title,0PS3E0000000FeyWAE,TRUE,TRUE,Contact
Event.Event_Canceled_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Requested_Service_Provider_HCPTS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Followup_Activity_Type_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Override_Lock_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Mobile_ID_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Color_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Description,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.IsVisibleInSelfService,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.Type,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Event.What,0PS3E0000000FeyWAE,TRUE,TRUE,Event
Task.Event_Canceled_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Requested_Service_Provider_HCPTS__c,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Followup_Activity_Type_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Override_Lock_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Mobile_ID_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Color_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.ActivityDate,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Description,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.IsVisibleInSelfService,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.Type,0PS3E0000000FeyWAE,TRUE,TRUE,Task
Task.What,0PS3E0000000FeyWAE,TRUE,TRUE,Task
User.Profile_Name_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,User
EM_Attendee_vod__c.Online_Registration_Status_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Attendee_vod__c
EM_Event_Layout_vod__c.Event_Object_Name_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Page_Layout_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Record_Type_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Layout_vod__c
EM_Event_vod__c.Contact_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_vod__c
EM_Event_vod__c.User_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_vod__c
EM_Event_vod__c.Account_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_vod__c
EM_Event_vod__c.Online_Registrant_Count_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_vod__c
EM_Event_vod__c.Online_Registration_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_vod__c
Metadata_Definition_vod__c.Record_Type_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Metadata_Definition_vod__c
Metadata_Translation_vod__c.Record_Type_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Metadata_Translation_vod__c
EM_Event_Rule_vod__c.Event_Configuration_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.Contact_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.Search_Outside_Territory_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.User_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.CLM_Presentation_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.Account_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.Email_Template_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_Rule_vod__c
EM_Event_Rule_vod__c.Online_Registration_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_Rule_vod__c
EM_Event_Material_vod__c.Email_Template_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_Material_vod__c
EM_Event_Material_vod__c.Subtype_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Event_Material_vod__c
EM_Topic_Material_vod__c.Email_Template_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,EM_Topic_Material_vod__c
Medical_Event_vod__c.Contact_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.User_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Account_Attendee_Fields_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Description_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Start_Date_vod__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Location__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Event_Type__c,0PS3E0000000FeyWAE,TRUE,TRUE,Medical_Event_vod__c
Medical_Event_vod__c.Start_Date_Time_BMS_IC__c,0PS3E0000000FeyWAE,FALSE,TRUE,Medical_Event_vod__c
Approved_Document_vod__c.Events_Management_Subtype_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Approved_Document_vod__c
Sent_Email_vod__c.EM_Attendee_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
Sent_Email_vod__c.EM_Event_Speaker_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
Sent_Email_vod__c.EM_Event_Team_Member_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
Sent_Email_vod__c.Event_Attendee_vod__c,0PS3E0000000FeyWAE,TRUE,TRUE,Sent_Email_vod__c
